,Name,Importances
17,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.1412371567306409
16,e1_CovalentRadius/e2_CovalentRadius,0.13861429179856713
15,(e1_Electronegativity+e2_Electronegativity)/e1_Electronegativity,0.0727694455130077
14,(e2_NdValence+e2_NpUnfilled)/e2_NdValence,0.07194824113956858
13,e1_Electronegativity/e2_Electronegativity,0.0688971403266698
12,(e2_NValence+e2_NpUnfilled)/e2_NValence,0.050674790214359486
11,e1_Column/e2_Column,0.04976897051949329
10,max_ionic_char,0.04787490897756203
9,(e1_Column+e2_Column)/e1_Column,0.04721858566710931
8,(e1_NfValence+e2_NUnfilled)/e1_NfValence,0.04583767853206854
7,e1_NfValence/e2_NUnfilled,0.042361324242426585
6,(e1_NsValence+e2_NdValence)/e1_NsValence,0.03925928361395248
5,e1_NsValence/e2_NdValence,0.03517725775045777
4,(e1_Row+e2_Column)/e1_Row,0.0334356014975237
3,(e1_NUnfilled+e2_NpUnfilled)/e1_NUnfilled,0.03323088506989187
2,e1_NfUnfilled/e2_NUnfilled,0.02907580947425368
1,e2_NpValence/e2_NdValence,0.026414896817524142
0,(e2_NpValence+e2_NdValence)/e2_NpValence,0.026203732114923113
