,Name,Importances
438,e1_Column/e2_Row,0.03557404205397662
437,(e1_Column+e2_Row)/e2_Row,0.031011968925178886
436,(e1_Column+e2_Row)/e1_Column,0.030710529290596904
435,(e1_Column-e2_Row)/e2_Row,0.02756572210843271
434,(e1_Column-e2_Row)/e1_Column,0.023882610331081584
433,(e2_NpValence-e2_NUnfilled)/e2_NpValence,0.018541192207192483
432,e2_NpValence/e2_NUnfilled,0.01819815622258584
431,(e2_NpValence+e2_NUnfilled)/e2_NpValence,0.01686244897086548
430,(e2_NpValence+e2_NUnfilled)/e2_NUnfilled,0.01683804895322297
429,(e2_NpValence-e2_NUnfilled)/e2_NUnfilled,0.0161385030482848
428,(e1_NpUnfilled-e2_NdUnfilled)/e1_NpUnfilled,0.014710725181130707
427,(e2_NpValence+e2_NfValence)/e2_NfValence,0.013694518471373446
426,(e1_NpUnfilled+e2_NdUnfilled)/e1_NpUnfilled,0.010796712733506493
425,(e1_NpUnfilled+e2_NdUnfilled)/e2_NdUnfilled,0.010744099240198604
424,(e1_NsValence-e2_NpValence)/e2_NpValence,0.010500934939316356
423,(e1_NsValence-e2_NpValence)/e1_NsValence,0.010421551502129858
422,(e1_NpUnfilled-e2_NdUnfilled)/e2_NdUnfilled,0.010039715611302697
421,e2_NpValence/e2_NfValence,0.009930828140502276
420,e1_NpUnfilled/e2_NdUnfilled,0.009647629142315756
419,(e1_Column-e1_Row)/e1_Row,0.009237418504181655
418,e1_NsValence/e2_NpValence,0.009189145206985279
417,(e2_NpValence+e2_NfValence)/e2_NpValence,0.009115583104033636
416,e1_Column/e1_Row,0.008961979940130071
415,(e1_Column+e1_Row)/e1_Row,0.00835031009206429
414,(e1_NsValence+e2_NpValence)/e2_NpValence,0.00810376206999608
413,(e1_Row-e2_Column)/e1_Row,0.007925703987839063
412,(e1_CovalentRadius-e2_CovalentRadius)/e1_CovalentRadius,0.007706955996491634
411,(e1_NsValence+e2_NpValence)/e1_NsValence,0.0073890526688036836
410,(e1_Column-e1_Row)/e1_Column,0.007194451455840356
409,(e1_Row+e2_Column)/e1_Row,0.007147320579429528
408,(e2_NpValence-e2_NfValence)/e2_NpValence,0.006870309343129229
407,(e1_Electronegativity-e2_Electronegativity)/e1_Electronegativity,0.006829236843998779
406,(e1_CovalentRadius-e2_CovalentRadius)/e2_CovalentRadius,0.006618200795057541
405,(e2_NpValence-e2_NfValence)/e2_NfValence,0.006341850022046928
404,(e1_Column+e1_Row)/e1_Column,0.006293470324640541
403,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.0062904472084600056
402,e1_Row/e2_Column,0.0060199448144857455
401,(e2_NpValence+e2_NdUnfilled)/e2_NpValence,0.005928370178760104
