,Name,Importances
77,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.04771401881625543
76,e1_CovalentRadius/e2_CovalentRadius,0.045069996429384813
75,(e2_NdValence+e2_NpUnfilled)/e2_NdValence,0.04312608916831064
74,(e1_Electronegativity+e2_Electronegativity)/e1_Electronegativity,0.024703696125065688
73,max_ionic_char,0.021929677966303185
72,e1_Electronegativity/e2_Electronegativity,0.0210052841599145
71,e1_NsValence/e2_NdValence,0.02009250265355462
70,e2_NpValence/e2_NdValence,0.02006236851549322
69,(e1_NfUnfilled+e2_NUnfilled)/e1_NfUnfilled,0.018657911282754003
68,(e1_NsValence+e2_NdValence)/e1_NsValence,0.018281594673962252
67,(e2_NValence+e2_NpUnfilled)/e2_NValence,0.017841800243359136
66,(e1_NfUnfilled+e2_NpUnfilled)/e1_NfUnfilled,0.017119590737505783
65,(e2_NpValence+e2_NdValence)/e2_NpValence,0.016561034219195053
64,e2_NdValence/e2_NsUnfilled,0.016241997065113766
63,e1_NfValence/e2_NUnfilled,0.015733232804577998
62,(e1_NfValence+e2_NUnfilled)/e1_NfValence,0.015624254137114943
61,(e1_NfValence+e2_NpUnfilled)/e1_NfValence,0.014676553483020608
60,(e1_NUnfilled+e2_NpUnfilled)/e1_NUnfilled,0.014613707529403618
59,e1_AtomicWeight/e2_AtomicWeight,0.01437148426925825
58,e1_NpValence/e2_NdValence,0.014355775178415067
57,e1_NfUnfilled/e2_NUnfilled,0.014003364897716638
56,(e1_NsUnfilled+e2_NdValence)/e1_NsUnfilled,0.013419965651426852
55,(e1_NValence+e2_NdValence)/e1_NValence,0.013405589073339297
54,e1_NsUnfilled/e2_NUnfilled,0.013272474757271363
53,e1_MeltingT/e2_MeltingT,0.012996809827577371
52,(e1_NpValence+e2_NUnfilled)/e1_NpValence,0.01265432958386111
51,e1_Row/e2_Row,0.012644500289734397
50,(e1_MeltingT+e2_MeltingT)/e1_MeltingT,0.012087303864774433
49,(e1_NpValence+e2_NpUnfilled)/e1_NpValence,0.011913962680115738
48,(e1_AtomicWeight+e2_AtomicWeight)/e1_AtomicWeight,0.011887759295017116
47,e1_Column/e2_Column,0.01187658872422057
46,(e1_Row+e2_Column)/e1_Row,0.011741499503744505
45,e1_NsUnfilled/e2_NdValence,0.011603176693970745
44,(e1_NsValence+e2_NpUnfilled)/e1_NsValence,0.0115739599189453
43,e1_NsValence/e2_NUnfilled,0.011553530898985642
42,(e2_NdValence+e2_NsUnfilled)/e2_NdValence,0.011437891043994387
41,(e1_NsUnfilled+e2_NUnfilled)/e1_NsUnfilled,0.011419929403466377
40,(e1_Column+e2_Column)/e1_Column,0.01139841382809189
39,(e1_NsValence+e2_NUnfilled)/e1_NsValence,0.011348986285709961
38,e1_Column/e2_Row,0.011306988704727856
37,e1_NUnfilled/e2_NUnfilled,0.011195507246855568
36,(e2_NsValence+e2_NdValence)/e2_NsValence,0.011128031446309508
35,e1_NsValence/e2_NpUnfilled,0.0110261635493494
34,(e1_NUnfilled+e2_NUnfilled)/e1_NUnfilled,0.010956005538598502
33,(e1_Row+e2_Row)/e1_Row,0.010161860008280505
32,(e1_GSvolume_pa+e2_GSvolume_pa)/e1_GSvolume_pa,0.009757287711019552
31,e1_GSvolume_pa/e2_GSvolume_pa,0.009653271179629353
30,e1_NValence/e2_NdValence,0.009586460959905365
29,e1_NpValence/e2_NUnfilled,0.009569428091958623
28,(e1_Column+e2_Row)/e1_Column,0.00947010098822118
27,(e1_MendeleevNumber+e2_MendeleevNumber)/e1_MendeleevNumber,0.009463039507386913
26,e1_Row/e2_Column,0.009365999024023436
25,e1_MendeleevNumber/e2_MendeleevNumber,0.009350352576561935
24,(e2_NdValence+e2_NfUnfilled)/e2_NdValence,0.00912890841758887
23,(e1_NsValence+e1_NValence)/e1_NsValence,0.008973790235054159
22,(e1_NsUnfilled+e2_NpUnfilled)/e1_NsUnfilled,0.008751106102382503
21,(e1_NpValence+e2_NdValence)/e1_NpValence,0.008731606108076136
20,(e1_NValence+e2_NdUnfilled)/e1_NValence,0.008718338374542228
19,(e1_NUnfilled+e2_NValence)/e1_NUnfilled,0.00857707486643008
18,(e1_NdValence+e2_NdValence)/e1_NdValence,0.008540138949281547
17,e1_NpValence/e1_NValence,0.008460276636798025
16,(e1_NpValence+e1_NValence)/e1_NpValence,0.00836373363801122
15,e1_NpUnfilled/e2_NValence,0.008298357504945949
14,e1_NsValence/e1_NValence,0.008202309582939321
13,(e1_NValence+e1_NpUnfilled)/e1_NValence,0.007870849797066697
12,(e1_NsValence+e2_NValence)/e1_NsValence,0.007763896235486156
11,(e1_NfValence+e2_NValence)/e1_NfValence,0.007610587554886578
10,e1_NUnfilled/e2_NValence,0.007523609082720864
9,e2_NsUnfilled/e2_NUnfilled,0.007413057064116593
8,e1_NdValence/e2_NdValence,0.007128445591409624
7,(e1_NsUnfilled+e2_NValence)/e1_NsUnfilled,0.007054411450048803
6,(e1_NpValence+e2_NValence)/e1_NpValence,0.007040139069828229
5,e1_NpValence/e2_NValence,0.00641996326592417
4,e1_NfValence/e2_NValence,0.0063616506610285495
3,e1_NsUnfilled/e2_NValence,0.0055210216675726925
2,(e2_NsValence+e2_NValence)/e2_NsValence,0.005311726942053929
1,e1_NfUnfilled/e2_NValence,0.005211136130008794
0,(e1_NdUnfilled+e2_NUnfilled)/e1_NdUnfilled,0.00501076285904437
