,Name,Importances
183,e2_NpValence/e2_NUnfilled,0.04261445027229183
182,(e1_Column-e2_Row)/e1_Column,0.042572878466184835
181,(e1_Column+e2_Row)/e2_Row,0.040612965617966124
180,e1_Column/e2_Row,0.039789363191599446
179,(e1_Column-e2_Row)/e2_Row,0.035748031494376824
178,(e2_NpValence-e2_NUnfilled)/e2_NUnfilled,0.032279463522704194
177,(e2_NpValence+e2_NUnfilled)/e2_NUnfilled,0.0312650233038539
176,(e1_Column+e2_Row)/e1_Column,0.030429825044144893
175,(e2_NpValence+e2_NUnfilled)/e2_NpValence,0.029812551959838545
174,(e2_NpValence-e2_NUnfilled)/e2_NpValence,0.02867598455970787
173,(e1_NsValence-e2_NpValence)/e1_NsValence,0.017945447185681314
172,(e1_NsValence+e2_NpValence)/e2_NpValence,0.01454667572628042
171,e1_NpUnfilled/e2_NdUnfilled,0.013930664856402444
170,e1_NsValence/e2_NpValence,0.012801220305019853
169,(e1_NsValence-e2_NpValence)/e2_NpValence,0.012240823225011566
168,(e1_NpUnfilled+e2_NdUnfilled)/e2_NdUnfilled,0.012057759245598555
167,(e1_NpUnfilled-e2_NdUnfilled)/e2_NdUnfilled,0.010402131570356753
166,(e2_NpValence+e2_NfValence)/e2_NfValence,0.009655463625526373
165,e2_NpValence/e2_NfValence,0.009599004843674201
164,(e1_NpUnfilled-e2_NdUnfilled)/e1_NpUnfilled,0.009547975158937638
163,(e1_NpUnfilled+e2_NdUnfilled)/e1_NpUnfilled,0.008815188924353469
162,(e2_NpValence-e2_NfValence)/e2_NpValence,0.008683472142714057
161,(e1_Column+e1_Row)/e1_Column,0.008554566518201832
160,(e2_NpValence+e2_NfValence)/e2_NpValence,0.008404157404084147
159,(e1_Column-e1_Row)/e1_Column,0.007583575990030865
158,(e1_NsValence+e2_NpValence)/e1_NsValence,0.007245078989796712
157,(e2_NpValence-e2_NfValence)/e2_NfValence,0.007244203007584424
156,(e1_CovalentRadius+e2_CovalentRadius)/e2_CovalentRadius,0.006558595977373927
155,(e1_CovalentRadius-e2_CovalentRadius)/e1_CovalentRadius,0.006480680180385956
154,e1_Column/e1_Row,0.006458193779931546
153,(e1_Electronegativity-e2_Electronegativity)/e2_Electronegativity,0.006361288838199942
152,(e1_Electronegativity-e2_Electronegativity)/e1_Electronegativity,0.006319024434405343
151,(e1_NdValence+e2_NdUnfilled)/e2_NdUnfilled,0.006108474301141777
150,(e1_CovalentRadius-e2_CovalentRadius)/e2_CovalentRadius,0.006052571020670192
149,e1_Electronegativity/e2_Electronegativity,0.005906545331849223
148,e1_CovalentRadius/e2_CovalentRadius,0.0056046805886090425
147,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.005464852261709105
146,(e1_Electronegativity+e2_Electronegativity)/e2_Electronegativity,0.0053252010880626335
145,(e1_Column+e1_Row)/e1_Row,0.005129517098464274
144,(e1_MeltingT+e2_MeltingT)/e2_MeltingT,0.005115559106665015
143,(e1_NdValence+e2_NdUnfilled)/e1_NdValence,0.005090983839337687
142,(e1_MeltingT+e2_MeltingT)/e1_MeltingT,0.005028716003127471
141,(e1_NdValence-e2_NdUnfilled)/e1_NdValence,0.004970338646149977
140,(e1_Column-e2_Column)/e1_Column,0.0049267061055181475
139,(e2_NpValence-e2_NfUnfilled)/e2_NpValence,0.004890247489170992
138,(e1_Column+e2_Column)/e1_Column,0.004884991170900415
137,(e1_MeltingT-e2_MeltingT)/e1_MeltingT,0.004761659798160485
136,(e1_MeltingT-e2_MeltingT)/e2_MeltingT,0.004754176411773073
135,(e1_Column-e1_Row)/e1_Row,0.004712218419760457
134,e1_MendeleevNumber/e2_MendeleevNumber,0.004648890572185446
133,(e1_NpValence+e2_NdUnfilled)/e1_NpValence,0.004637587268567177
132,(e1_MendeleevNumber+e2_MendeleevNumber)/e1_MendeleevNumber,0.004601491013064638
131,(e1_MendeleevNumber-e2_MendeleevNumber)/e2_MendeleevNumber,0.004595679535778896
130,(e1_Electronegativity+e2_Electronegativity)/e1_Electronegativity,0.004574798058646924
129,e1_MeltingT/e2_MeltingT,0.00447703250008836
128,e2_NpValence/e2_NdUnfilled,0.004430858097352866
127,(e2_NpValence-e2_NdUnfilled)/e2_NpValence,0.004334427360193958
126,(e1_Column-e2_Column)/e2_Column,0.00431316219516132
125,(e1_MendeleevNumber+e2_MendeleevNumber)/e2_MendeleevNumber,0.004309237336206928
124,e1_NpValence/e2_NdUnfilled,0.004308603852379047
123,(e1_Row+e2_Column)/e1_Row,0.004263334176860702
122,(e1_MendeleevNumber-e2_MendeleevNumber)/e1_MendeleevNumber,0.0042545500357160145
121,e1_Row/e2_Column,0.004239367671068346
120,(e1_Column+e2_Column)/e2_Column,0.004210804359722014
119,(e1_NdValence-e2_NdUnfilled)/e2_NdUnfilled,0.0037826674683964926
118,e1_NdValence/e2_NdUnfilled,0.0036950910082958546
117,(e2_NpValence+e2_NdUnfilled)/e2_NdUnfilled,0.003652685955537985
116,(e1_NUnfilled+e2_NUnfilled)/e1_NUnfilled,0.0035704798350773698
115,(e1_NUnfilled+e2_NUnfilled)/e2_NUnfilled,0.003551654778410347
114,(e2_NpValence-e2_NsUnfilled)/e2_NsUnfilled,0.003551111299469406
113,(e2_NpValence+e2_NsUnfilled)/e2_NsUnfilled,0.0035142644586354113
112,e1_NUnfilled/e2_NUnfilled,0.0034522633452471344
111,(e1_NsUnfilled-e2_NdValence)/e1_NsUnfilled,0.003409436625819256
110,(e1_NUnfilled-e2_NUnfilled)/e2_NUnfilled,0.0034067921674264118
109,e1_NsUnfilled/e2_NdValence,0.0033565468508700313
108,(e1_NsUnfilled+e2_NdValence)/e1_NsUnfilled,0.00330407672430518
107,e1_Column/e2_Column,0.003267774147592665
106,(e1_NUnfilled-e2_NUnfilled)/e1_NUnfilled,0.0032522676910046408
105,(e1_Row+e2_Column)/e2_Column,0.003223573026804387
104,(e2_NpValence+e2_NsUnfilled)/e2_NpValence,0.003199307513288173
103,(e2_NpValence-e2_NsUnfilled)/e2_NpValence,0.0031842299735591363
102,(e2_NValence+e2_NdUnfilled)/e2_NValence,0.0031653388343998307
101,(e1_Row-e2_Column)/e1_Row,0.003151735663102244
100,(e2_NpValence-e2_NdUnfilled)/e2_NdUnfilled,0.003111050252974345
99,e2_NdValence/e2_NpUnfilled,0.0031025057562247666
