,Name,Importances
26,e1_Column/e2_Row,0.1194294029268641
25,(e1_Column-e2_Row)/e1_Column,0.1048649274507718
24,(e1_Column+e2_Row)/e1_Column,0.09655816320220965
23,e2_NpValence/e2_NUnfilled,0.07861193170984133
22,(e2_NpValence-e2_NUnfilled)/e2_NpValence,0.0739483967797657
21,(e2_NpValence+e2_NUnfilled)/e2_NpValence,0.06289581006935831
20,(e1_NsValence-e2_NpValence)/e1_NsValence,0.029759229369217804
19,(e1_NsValence+e2_NpValence)/e1_NsValence,0.029748487460099077
18,e1_NsValence/e2_NpValence,0.027292254308850024
17,e1_CovalentRadius/e2_CovalentRadius,0.02495470342084577
16,(e1_CovalentRadius-e2_CovalentRadius)/e1_CovalentRadius,0.024227764115760653
15,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.02411510522295663
14,e1_MeltingT/e2_MeltingT,0.023916642828109437
13,(e1_MeltingT+e2_MeltingT)/e1_MeltingT,0.022886649970051336
12,(e1_MeltingT-e2_MeltingT)/e1_MeltingT,0.022580439070327203
11,e1_NsUnfilled/e2_NpValence,0.022413164234315157
10,e1_Row/e2_Column,0.02192438704645155
9,(e2_NValence+e2_NdUnfilled)/e2_NValence,0.021256252579402665
8,e1_Column/e1_Row,0.020236912461353073
7,(e1_Electronegativity-e2_Electronegativity)/e1_Electronegativity,0.0201614304681135
6,(e1_Column+e1_Row)/e1_Column,0.02003797374724673
5,(e1_Row-e2_Column)/e1_Row,0.0198097677735961
4,(e1_Electronegativity+e2_Electronegativity)/e1_Electronegativity,0.0197113546084801
3,e1_Electronegativity/e2_Electronegativity,0.018879149949577106
2,(e1_NsUnfilled+e2_NdValence)/e1_NsUnfilled,0.017490006970293074
1,e1_NpUnfilled/e2_NdUnfilled,0.01640130612177721
0,(e1_Row+e2_Column)/e1_Row,0.015888386134364923
