,Name,Importances
65,e1_Column/e2_Row,0.07813335315596655
64,(e1_Column+e2_Row)/e1_Column,0.0760783044946123
63,(e1_Column-e2_Row)/e1_Column,0.06990288095367068
62,(e2_NpValence+e2_NUnfilled)/e2_NpValence,0.05352323515399791
61,e2_NpValence/e2_NUnfilled,0.052033740198252056
60,(e2_NpValence-e2_NUnfilled)/e2_NpValence,0.05166858091859572
59,e1_NpUnfilled/e2_NdUnfilled,0.02596562001190893
58,e1_NsValence/e2_NpValence,0.023784126667681572
57,e1_Row/e2_Column,0.022166137973435102
56,(e1_Row-e2_Column)/e1_Row,0.02192302478211817
55,(e1_Row+e2_Column)/e1_Row,0.02047563145507045
54,(e1_NsValence-e2_NpValence)/e1_NsValence,0.018972428899299974
53,e1_CovalentRadius/e2_CovalentRadius,0.01537549041936082
52,(e1_NsValence+e2_NpValence)/e1_NsValence,0.0148439668391965
51,(e1_CovalentRadius-e2_CovalentRadius)/e1_CovalentRadius,0.014806842657021382
50,(e2_NpValence-e2_NfUnfilled)/e2_NpValence,0.01469102061354986
49,(e1_Column-e1_Row)/e1_Column,0.01410087189160065
48,(e1_Electronegativity-e2_Electronegativity)/e1_Electronegativity,0.01380818932654659
47,e1_Column/e1_Row,0.013589355993253283
46,(e2_NpValence-e2_NsUnfilled)/e2_NpValence,0.013109794556464969
45,e1_Electronegativity/e2_Electronegativity,0.01276709703130004
44,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.012570008421936979
43,(e1_Column+e1_Row)/e1_Column,0.012348991329435694
42,(e2_NpValence+e2_NsUnfilled)/e2_NpValence,0.012273937473466593
41,(e1_NsUnfilled+e2_NpValence)/e1_NsUnfilled,0.011294447979089187
40,(e1_Electronegativity+e2_Electronegativity)/e1_Electronegativity,0.011132578014253965
39,(e2_NpValence+e2_NfUnfilled)/e2_NpValence,0.01032873770910806
38,(e1_NsUnfilled-e2_NpValence)/e1_NsUnfilled,0.00995842818081823
37,(e1_MeltingT+e2_MeltingT)/e1_MeltingT,0.009494968707215322
36,e1_MeltingT/e2_MeltingT,0.009416476332615113
35,e1_Column/e2_Column,0.009173416262356038
34,(e1_MendeleevNumber-e2_MendeleevNumber)/e1_MendeleevNumber,0.0089472155271989
33,(e2_NfValence-e2_NValence)/e2_NfValence,0.008878719402472566
32,(e2_NfValence+e2_NValence)/e2_NfValence,0.008769498439338018
31,(e2_NsValence-e2_NpValence)/e2_NsValence,0.008693513361944275
30,(e1_MendeleevNumber+e2_MendeleevNumber)/e1_MendeleevNumber,0.008689196183501235
29,(e1_NsUnfilled+e2_NdValence)/e1_NsUnfilled,0.008687049013113835
28,(e1_MeltingT-e2_MeltingT)/e1_MeltingT,0.008592798115569603
27,(e1_Column+e2_Column)/e1_Column,0.00845852555043439
26,e1_MendeleevNumber/e2_MendeleevNumber,0.008424464440867127
25,(e2_NValence-e2_NdUnfilled)/e2_NValence,0.00827226648495462
24,e2_NValence/e2_NdUnfilled,0.008262950874075298
23,(e1_Column-e2_Column)/e1_Column,0.008155867638526899
22,e2_NsValence/e2_NpValence,0.008144988538616005
21,(e2_NsValence+e2_NpValence)/e2_NsValence,0.007745374280605369
20,max_ionic_char,0.007684869766600036
19,(e2_NValence+e2_NdUnfilled)/e2_NValence,0.007664369564499405
18,e1_NpUnfilled/e2_NdValence,0.007374285076062885
17,e1_NsUnfilled/e2_NpValence,0.007221949581584108
16,e2_NfValence/e2_NValence,0.0071651032130030535
15,(e1_NdValence+e2_NdUnfilled)/e1_NdValence,0.006938746787602086
14,(e1_NUnfilled+e2_NUnfilled)/e1_NUnfilled,0.006552607630901515
13,e1_NpUnfilled/e2_NUnfilled,0.006426314233452811
12,e1_NUnfilled/e2_NUnfilled,0.006361201114358371
11,(e1_GSvolume_pa+e2_GSvolume_pa)/e1_GSvolume_pa,0.006340833205002651
10,e1_NpValence/e2_NdValence,0.006333662449530433
9,e1_GSvolume_pa/e2_GSvolume_pa,0.00622618445186635
8,(e1_GSvolume_pa-e2_GSvolume_pa)/e1_GSvolume_pa,0.0062034559298810655
7,e1_NdValence/e2_NdUnfilled,0.00619086481526062
6,(e2_NdValence+e2_NdUnfilled)/e2_NdValence,0.006094381279944046
5,(e1_NdValence-e2_NdUnfilled)/e1_NdValence,0.005709148350644356
4,(e1_NUnfilled-e2_NUnfilled)/e1_NUnfilled,0.005599946974581483
3,(e1_NValence+e2_NdValence)/e1_NValence,0.005285138786216851
2,e1_NValence/e2_NdValence,0.005001656748530069
1,(e1_NValence-e2_NdValence)/e1_NValence,0.004737808125408511
0,(e1_NdValence-e2_NUnfilled)/e1_NdValence,0.004453359660652511
