,Name,Importances
56,e1/e2_Column.2,0.06542803527180016
55,(e1-e2)/e2_Column.2,0.06258706223260171
54,(e1-e2)/e1_Column.2,0.061505955239310094
53,(e1+e2)/e1_Column.2,0.05868059007794252
52,(e1+e2)/e2_Column.2,0.0567316000547561
51,e1/e2_NpValence.25,0.04860386229939476
50,(e1+e2)/e1_NpValence.25,0.04779251080679646
49,(e1+e2)/e2_NpValence.25,0.04668615485149326
48,(e1-e2)/e2_NpValence.25,0.04648567863089814
47,(e1-e2)/e1_NpValence.25,0.043741976113555806
46,e1/e2_NValence.17,0.012851485850960662
45,(e1+e2)/e2_NsValence.10,0.012730281942550072
44,(e1+e2)/e1_NpUnfilled.10,0.012678768506067625
43,(e1+e2)/e2_NpUnfilled.10,0.012372040506159624
42,(e1-e2)/e1_MeltingT,0.01227686610050043
41,(e1+e2)/e1_NValence.17,0.012238880276553423
40,(e1-e2)/e2_MeltingT,0.012222160097522241
39,(e1-e2)/e2_NpUnfilled.10,0.012120107157913701
38,e1/e2_NsValence.10,0.011942606090650409
37,(e1+e2)/e1_MeltingT,0.011774271496411248
36,e1/e2_MeltingT,0.011762168099027711
35,(e1-e2)/e1_NValence.17,0.011743960880457639
34,(e1+e2)/e2_MeltingT,0.011564741907094793
33,(e1+e2)/e1_Electronegativity,0.011151564310232034
32,(e1+e2)/e2_Electronegativity,0.011072994991753958
31,(e1-e2)/e2_Electronegativity,0.011055041597467986
30,e1/e2_CovalentRadius,0.011048036115349524
29,(e1+e2)/e2_NsUnfilled.6,0.010875213141155457
28,(e1+e2)/e1_NsValence.10,0.010547692951723003
27,(e1-e2)/e1_CovalentRadius,0.010512532865677434
26,(e1+e2)/e1_Column,0.010328728621314415
25,(e1+e2)/e1_CovalentRadius,0.010284072018701065
24,(e1-e2)/e1_NpUnfilled.10,0.010183030350861237
23,e1/e2_Electronegativity,0.010173439994798614
22,(e1-e2)/e2_CovalentRadius,0.009987252800868289
21,(e1+e2)/e2_CovalentRadius,0.00978657886913533
20,(e1-e2)/e1_Column,0.009399188167532907
19,(e1-e2)/e1_Electronegativity,0.009184066965803088
18,(e1-e2)/e1_NsValence.10,0.008828932259266512
17,e1/e2_NpValence.19,0.008724658155952338
16,e1/e2_Column,0.008667207530942694
15,(e1+e2)/e2_Column,0.00863788828963549
14,(e1-e2)/e2_MendeleevNumber,0.008512099521726766
13,(e1-e2)/e1_NpValence.19,0.008345429306779392
12,e1/e2_NsUnfilled.5,0.008226403965891086
11,(e1-e2)/e2_Column,0.008102248743170466
10,e1/e2_NpUnfilled.10,0.008012703470056764
9,(e1+e2)/e2_NpValence.19,0.007924604918211734
8,(e1+e2)/e1_MendeleevNumber,0.007905850508898854
7,e1/e2_Column.1,0.007435797133327662
6,(e1-e2)/e2_NsUnfilled.5,0.007404687361714457
5,(e1-e2)/e2_NsValence.10,0.0072067919094504565
4,(e1-e2)/e2_NpValence.19,0.00715958201934354
3,(e1+e2)/e2_MendeleevNumber,0.007042038276803031
2,(e1+e2)/e2_Column.1,0.0070059564387965675
1,(e1+e2)/e1_NpValence.19,0.006609536020246003
0,(e1+e2)/e1_Row,0.006136385916993285
