,Name,Importances
16,(e1_Column-e2_Row)/e1_Column,0.08891401460068407
15,(e1_Column-e2_Row)/e2_Row,0.0877491108956677
14,(e1_Column+e2_Row)/e1_Column,0.0803813274808804
13,e1_Column/e2_Row,0.0767419016080073
12,(e2_NpValence+e2_NUnfilled)/e2_NUnfilled,0.07418268264191939
11,e2_NpValence/e2_NUnfilled,0.07407440635811548
10,(e1_Column+e2_Row)/e2_Row,0.07393164907112004
9,(e2_NpValence+e2_NUnfilled)/e2_NpValence,0.07115084877503444
8,(e2_NpValence-e2_NUnfilled)/e2_NUnfilled,0.07052305153987767
7,(e2_NpValence-e2_NUnfilled)/e2_NpValence,0.0680106926233754
6,(e1_MeltingT+e2_MeltingT)/e1_MeltingT,0.038803598809177414
5,(e1_MeltingT-e2_MeltingT)/e1_MeltingT,0.03843355193203192
4,(e1_MeltingT-e2_MeltingT)/e2_MeltingT,0.03839890785595019
3,e1_CovalentRadius/e2_CovalentRadius,0.03626224916814562
2,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.03612945806534605
1,(e2_NpValence+e2_NfValence)/e2_NfValence,0.024892002250045668
0,(e2_NpValence-e2_NfValence)/e2_NpValence,0.021420546324621297
