,Name,Importances
11,(e1+e2)/e2_Electronegativity,0.09139708982562039
10,(e1+e2)/e1_Electronegativity,0.08879349971541825
9,(e1+e2)/e1_Column.2,0.08642653852064422
8,(e1-e2)/e1_NpValence.25,0.08582799986971411
7,(e1-e2)/e1_Column.2,0.08560051382517277
6,(e1-e2)/e2_Column.2,0.08387095589453042
5,e1/e2_NpValence.25,0.08328847421715042
4,(e1-e2)/e2_NpValence.25,0.08245463227968619
3,(e1+e2)/e2_Column.2,0.08142433339968207
2,(e1+e2)/e1_NpValence.25,0.07923744979893349
1,e1/e2_Column.2,0.0770288557391312
0,(e1+e2)/e2_NpValence.25,0.07464965691431655
