,Name,Importances
23,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.08487851533356026
22,e1_CovalentRadius/e2_CovalentRadius,0.08097141905645483
21,(e2_NdValence+e2_NpUnfilled)/e2_NdValence,0.0685088933130021
20,(e2_NValence+e2_NpUnfilled)/e2_NValence,0.06275596112419098
19,(e1_Electronegativity+e2_Electronegativity)/e1_Electronegativity,0.05533047370953013
18,e1_Electronegativity/e2_Electronegativity,0.0506276601429599
17,max_ionic_char,0.0499392337993703
16,(e1_NsValence+e2_NdValence)/e1_NsValence,0.04750387192411761
15,e1_NsValence/e2_NdValence,0.04501438520742421
14,e1_Column/e2_Column,0.04105348239188486
13,(e1_Column+e2_Column)/e1_Column,0.0401601881869144
12,(e2_NpValence+e2_NdValence)/e2_NpValence,0.034017313441147876
11,e2_NpValence/e2_NdValence,0.03331286049219344
10,(e1_NUnfilled+e2_NpUnfilled)/e1_NUnfilled,0.0326440167703821
9,e1_NfUnfilled/e2_NUnfilled,0.03222327019611778
8,e1_NfValence/e2_NUnfilled,0.030141109038745922
7,(e1_Row+e2_Column)/e1_Row,0.029039639865106593
6,(e1_NfValence+e2_NUnfilled)/e1_NfValence,0.026815014145817946
5,e1_NsUnfilled/e2_NUnfilled,0.02677972434323044
4,e1_Row/e2_Column,0.026682329206046275
3,e1_MendeleevNumber/e2_MendeleevNumber,0.026254948336782203
2,(e1_NpValence+e2_NUnfilled)/e1_NpValence,0.025987524846900416
1,(e1_NsUnfilled+e2_NUnfilled)/e1_NsUnfilled,0.025582248012176123
0,e1_NpValence/e2_NUnfilled,0.02377591711594339
