,Name,Importances
57,e1_Column/e2_Row,0.08312986506981553
56,(e1_Column+e2_Row)/e1_Column,0.08145128107048652
55,e2_NpValence/e2_NUnfilled,0.06176477832451571
54,(e2_NpValence+e2_NUnfilled)/e2_NpValence,0.05891398895367422
53,e1_NpUnfilled/e2_NdUnfilled,0.0361107308182644
52,e1_NsValence/e2_NpValence,0.032256453332000654
51,(e1_NsValence+e2_NpValence)/e1_NsValence,0.029702330105109014
50,(e1_Row+e2_Column)/e1_Row,0.0287582737244715
49,e1_Row/e2_Column,0.02862354736209024
48,(e2_NpValence+e2_NsUnfilled)/e2_NpValence,0.023505850024527753
47,e1_CovalentRadius/e2_CovalentRadius,0.02126972467113797
46,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.021068202810938196
45,e1_NpValence/e2_NdUnfilled,0.02058495394320179
44,(e2_NpValence+e2_NfUnfilled)/e2_NpValence,0.01967020783569263
43,e1_Column/e1_Row,0.018830267058296712
42,e1_MendeleevNumber/e2_MendeleevNumber,0.017090279790966133
41,(e2_NsValence+e2_NpValence)/e2_NsValence,0.01587064254419186
40,(e1_Column+e1_Row)/e1_Column,0.015387658150989456
39,(e1_NsUnfilled+e2_NpValence)/e1_NsUnfilled,0.015270268759541539
38,(e1_MendeleevNumber+e2_MendeleevNumber)/e1_MendeleevNumber,0.01521618240120988
37,e1_MeltingT/e2_MeltingT,0.015015420381725384
36,(e1_MeltingT+e2_MeltingT)/e1_MeltingT,0.014662725813827956
35,(e2_NValence+e2_NdUnfilled)/e2_NValence,0.014055068296704507
34,e1_Electronegativity/e2_Electronegativity,0.013940158422402963
33,(e1_Column+e2_Column)/e1_Column,0.013672021948096557
32,(e1_Electronegativity+e2_Electronegativity)/e1_Electronegativity,0.013222547552837494
31,e1_NdValence/e2_NdUnfilled,0.013163126432537175
30,e1_NsUnfilled/e2_NpValence,0.012448975328212156
29,e2_NValence/e2_NdUnfilled,0.012331156387509267
28,e1_Column/e2_Column,0.012011297304489372
27,e2_NsValence/e2_NpValence,0.011986739451835007
26,(e1_NdValence+e2_NdUnfilled)/e1_NdValence,0.01124893010483466
25,(e1_NpValence+e2_NdUnfilled)/e1_NpValence,0.010926892905907726
24,(e1_GSvolume_pa+e2_GSvolume_pa)/e1_GSvolume_pa,0.010752705048294347
23,e1_GSvolume_pa/e2_GSvolume_pa,0.010722404026844018
22,e2_Column/e2_Row,0.010578571464956419
21,(e2_Column+e2_Row)/e2_Column,0.01026519874739922
20,max_ionic_char,0.009644989428199168
19,e1_NpValence/e2_NdValence,0.008562787510444043
18,e1_NpUnfilled/e2_NUnfilled,0.008124203114074326
17,(e2_NValence+e2_NpUnfilled)/e2_NValence,0.007794373297085594
16,(e1_NUnfilled+e2_NUnfilled)/e1_NUnfilled,0.007680318934787404
15,e1_NUnfilled/e2_NUnfilled,0.007666798751571448
14,(e2_NfValence+e2_NValence)/e2_NfValence,0.007553162368495583
13,e2_NfValence/e2_NValence,0.007425376188488079
12,(e1_NpValence+e2_NdValence)/e1_NpValence,0.0072506250686192415
11,(e1_AtomicWeight+e2_AtomicWeight)/e1_AtomicWeight,0.007103895914088563
10,e1_NsUnfilled/e2_NdValence,0.007066383400905851
9,e1_NpUnfilled/e2_NdValence,0.00702587255217414
8,e2_NdValence/e2_NUnfilled,0.006970119211153844
7,(e1_NdValence+e2_NValence)/e1_NdValence,0.006825371702155904
6,e1_AtomicWeight/e2_AtomicWeight,0.006782466337336718
5,(e1_NdValence+e2_NUnfilled)/e1_NdValence,0.0063820775402587075
4,e2_NsValence/e2_NdUnfilled,0.006377804944335945
3,(e2_NdValence+e2_NpUnfilled)/e2_NdValence,0.005708495049313376
2,(e2_NdValence+e2_NfUnfilled)/e2_NdValence,0.005703000130726043
1,(e2_NdValence+e2_NUnfilled)/e2_NdValence,0.005262832612544029
0,(e1_NsUnfilled+e2_NdUnfilled)/e1_NsUnfilled,0.001609619573706085
