,Name,Importances
42,(e1_Column+e2_Row)/e1_Column,0.0901120701410589
41,e1_Column/e2_Row,0.08063008327215936
40,(e2_NpValence+e2_NUnfilled)/e2_NpValence,0.07836749218748895
39,e2_NpValence/e2_NUnfilled,0.07686778652579723
38,e1_NsValence/e2_NpValence,0.036870437337032144
37,(e1_NsValence+e2_NpValence)/e1_NsValence,0.03301272261934991
36,e1_NpUnfilled/e2_NdUnfilled,0.03084161714669814
35,(e1_Row+e2_Column)/e1_Row,0.030077118034906265
34,e1_CovalentRadius/e2_CovalentRadius,0.02519545735014076
33,(e1_Column+e1_Row)/e1_Column,0.024844998213825097
32,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.023297827767974337
31,e1_Column/e1_Row,0.023148807150076924
30,e1_Row/e2_Column,0.023131339493464017
29,(e2_NpValence+e2_NsUnfilled)/e2_NpValence,0.020734497995957495
28,(e1_Electronegativity+e2_Electronegativity)/e1_Electronegativity,0.019657685496127564
27,e2_NValence/e2_NdUnfilled,0.019378862599224268
26,e1_Electronegativity/e2_Electronegativity,0.0192430571663283
25,(e2_NValence+e2_NdUnfilled)/e2_NValence,0.018424469727323145
24,(e2_NpValence+e2_NfUnfilled)/e2_NpValence,0.01811805055497643
23,e1_MeltingT/e2_MeltingT,0.018040720901594122
22,e1_MendeleevNumber/e2_MendeleevNumber,0.016741005555212914
21,(e1_MeltingT+e2_MeltingT)/e1_MeltingT,0.01657380077602487
20,(e2_NsValence+e2_NpValence)/e2_NsValence,0.016072875443672235
19,(e1_NsUnfilled+e2_NpValence)/e1_NsUnfilled,0.01542179243130907
18,e1_NpValence/e2_NdValence,0.014699929716881601
17,e1_NsUnfilled/e2_NpValence,0.014425035336585675
16,(e1_MendeleevNumber+e2_MendeleevNumber)/e1_MendeleevNumber,0.014165251893521746
15,e1_Column/e2_Column,0.013610607277118639
14,e2_NsValence/e2_NpValence,0.013192759302254576
13,(e1_NpValence+e2_NdUnfilled)/e1_NpValence,0.012531024253366038
12,(e1_GSvolume_pa+e2_GSvolume_pa)/e1_GSvolume_pa,0.012305145162042671
11,e1_GSvolume_pa/e2_GSvolume_pa,0.012230874604790836
10,e1_NdValence/e2_NdUnfilled,0.01176919623390504
9,(e1_Column+e2_Column)/e1_Column,0.011701022609081745
8,max_ionic_char,0.01169992720287627
7,e1_NpUnfilled/e2_NUnfilled,0.011467798889628258
6,(e1_NdValence+e2_NdUnfilled)/e1_NdValence,0.011305884588245158
5,e1_NUnfilled/e2_NUnfilled,0.011224277797475184
4,(e1_NUnfilled+e2_NUnfilled)/e1_NUnfilled,0.010559975858876015
3,e2_Column/e2_Row,0.010329909314920385
2,(e2_Column+e2_Row)/e2_Column,0.010293359388811171
1,e1_NpValence/e2_NdUnfilled,0.009467263257282218
0,(e2_NValence+e2_NpUnfilled)/e2_NValence,0.008216181424614371
