,Name,Importances
17,(e1_Column+e2_Row)/e1_Column,0.14187486016469483
16,e1_Column/e2_Row,0.12906246570982227
15,e2_NpValence/e2_NUnfilled,0.11480748934979768
14,(e2_NpValence+e2_NUnfilled)/e2_NpValence,0.11124514003849961
13,e1_NsValence/e2_NpValence,0.04714996597959992
12,(e1_NsValence+e2_NpValence)/e1_NsValence,0.044444188354681856
11,e1_MeltingT/e2_MeltingT,0.039575377226013654
10,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.038213963096003195
9,(e1_MeltingT+e2_MeltingT)/e1_MeltingT,0.03813801172476554
8,(e1_Row+e2_Column)/e1_Row,0.036553053176785054
7,e1_CovalentRadius/e2_CovalentRadius,0.03645267911146053
6,(e1_Electronegativity+e2_Electronegativity)/e1_Electronegativity,0.03510838235211094
5,e1_Electronegativity/e2_Electronegativity,0.0333880438394834
4,e1_Row/e2_Column,0.03231274174851876
3,e1_NpUnfilled/e2_NdUnfilled,0.03229004012397171
2,(e1_Column+e1_Row)/e1_Column,0.0314744138032957
1,e1_Column/e1_Row,0.02921330480588625
0,(e2_NpValence+e2_NsUnfilled)/e2_NpValence,0.02869587939460916
