,Name,Importances
185,e1_Column/e2_Row,0.055234321810200195
184,(e1_Column+e2_Row)/e1_Column,0.0499287791981196
183,(e2_NpValence+e2_NUnfilled)/e2_NpValence,0.04430839173245832
182,e2_NpValence/e2_NUnfilled,0.039811600826842646
181,(e1_NsValence+e2_NpValence)/e1_NsValence,0.029497805283939915
180,(e2_NpValence+e2_NsUnfilled)/e2_NpValence,0.024078821045441116
179,e1_NsValence/e2_NpValence,0.023532424022081
178,e1_NpUnfilled/e2_NdUnfilled,0.022376876122518423
177,e1_Row/e2_Column,0.022251896805239774
176,(e2_NsValence+e2_NpValence)/e2_NsValence,0.019949713561360292
175,(e2_NpValence+e2_NfUnfilled)/e2_NpValence,0.019754299285362507
174,(e1_Column+e1_Row)/e1_Column,0.01895269903222944
173,(e1_Row+e2_Column)/e1_Row,0.018408206169006326
172,e2_NsValence/e2_NpValence,0.01710923916354902
171,e1_Column/e1_Row,0.016041038118150042
170,e1_NdValence/e2_NdUnfilled,0.01482727655822722
169,(e1_NsUnfilled+e2_NpValence)/e1_NsUnfilled,0.013532796099617583
168,(e1_NdValence+e2_NdUnfilled)/e1_NdValence,0.012786156018428096
167,e1_CovalentRadius/e2_CovalentRadius,0.012291263701708948
166,e1_NsUnfilled/e2_NpValence,0.011959962302144817
165,e1_NpValence/e2_NdUnfilled,0.0118543690599787
164,(e1_CovalentRadius+e2_CovalentRadius)/e1_CovalentRadius,0.011693195042366142
163,(e1_Electronegativity+e2_Electronegativity)/e1_Electronegativity,0.011686550654356916
162,(e1_MendeleevNumber+e2_MendeleevNumber)/e1_MendeleevNumber,0.011497922124435022
161,(e1_NpValence+e2_NdUnfilled)/e1_NpValence,0.011156879378318808
160,e1_Column/e2_Column,0.010690143331399138
159,e1_Electronegativity/e2_Electronegativity,0.01011277127652065
158,e1_MendeleevNumber/e2_MendeleevNumber,0.009980760372061562
157,(e1_MeltingT+e2_MeltingT)/e1_MeltingT,0.00932206852374359
156,(e1_Column+e2_Column)/e1_Column,0.009318389277575109
155,e2_NValence/e2_NdUnfilled,0.008581383350782604
154,e1_MeltingT/e2_MeltingT,0.00791985627778655
153,(e1_GSvolume_pa+e2_GSvolume_pa)/e1_GSvolume_pa,0.0072631642112150775
152,(e2_NdUnfilled+e2_NfUnfilled)/e2_NdUnfilled,0.006984019202013541
151,(e1_NsUnfilled+e2_NdUnfilled)/e1_NsUnfilled,0.006822620647274612
150,(e2_NValence+e2_NdUnfilled)/e2_NValence,0.006447324728261324
149,(e2_Column+e2_Row)/e2_Column,0.006215053583193497
148,e2_Column/e2_Row,0.0060851485360636105
147,(e2_NdValence+e2_NpUnfilled)/e2_NdValence,0.006024586405200309
